Episode_Return,Episode_Return_smooth,env_step
22.0,18.3,183
28.0,19.8,211
23.0,20.4,234
11.0,19.0,245
23.0,19.200000000000003,268
25.0,20.5,293
10.0,20.3,303
11.0,18.500000000000004,314
11.0,17.900000000000002,325
60.0,22.400000000000002,385
13.0,21.5,398
46.0,23.300000000000004,444
21.0,23.1,465
28.0,24.800000000000004,493
59.0,28.400000000000002,552
35.0,29.400000000000002,587
18.0,30.200000000000003,605
45.0,33.6,650
19.0,34.4,669
20.0,30.4,689
63.0,35.4,752
92.0,40.0,844
20.0,39.900000000000006,864
27.0,39.800000000000004,891
28.0,36.699999999999996,919
28.0,35.99999999999999,947
33.0,37.5,980
25.0,35.5,1005
24.0,36.0,1029
20.0,36.00000000000001,1049
11.0,30.8,1060
10.0,22.6,1070
12.0,21.8,1082
15.0,20.6,1097
25.0,20.3,1122
12.0,18.7,1134
15.0,16.9,1149
17.0,16.1,1166
12.0,14.899999999999999,1178
31.0,15.999999999999998,1209
38.0,18.7,1247
8.0,18.5,1255
15.0,18.8,1270
12.0,18.5,1282
13.0,17.300000000000004,1295
13.0,17.400000000000002,1308
14.0,17.3,1322
22.0,17.800000000000004,1344
24.0,19.0,1368
12.0,17.1,1380
53.0,18.6,1433
14.0,19.2,1447
10.0,18.7,1457
11.0,18.6,1468
14.0,18.700000000000003,1482
19.0,19.299999999999997,1501
11.0,19.0,1512
22.0,19.0,1534
19.0,18.5,1553
12.0,18.5,1565
13.0,14.5,1578
13.0,14.4,1591
33.0,16.7,1624
9.0,16.5,1633
9.0,16.000000000000004,1642
25.0,16.6,1667
10.0,16.500000000000004,1677
16.0,15.9,1693
25.0,16.5,1718
18.0,17.1,1736
15.0,17.300000000000004,1751
22.0,18.200000000000003,1773
41.0,19.0,1814
15.0,19.6,1829
38.0,22.5,1867
18.0,21.8,1885
9.0,21.7,1894
16.0,21.7,1910
46.0,23.8,1956
14.0,23.400000000000002,1970
16.0,23.500000000000004,1986
29.0,24.2,2015
20.0,22.099999999999998,2035
20.0,22.6,2055
19.0,20.7,2074
53.0,24.2,2127
14.0,24.7,2141
33.0,26.400000000000002,2174
25.0,24.3,2199
53.0,28.200000000000003,2252
23.0,28.900000000000002,2275
21.0,28.100000000000005,2296
14.0,27.500000000000004,2310
23.0,27.8,2333
14.0,27.3,2347
62.0,28.2,2409
11.0,27.900000000000002,2420
16.0,26.200000000000003,2436
16.0,25.300000000000008,2452
19.0,21.900000000000006,2471
13.0,20.900000000000002,2484
9.0,19.7,2493
24.0,20.699999999999996,2517
15.0,19.9,2532
19.0,20.4,2551
14.0,15.600000000000001,2565
24.0,16.900000000000002,2589
16.0,16.900000000000002,2605
20.0,17.300000000000004,2625
21.0,17.5,2646
44.0,20.6,2690
64.0,26.1,2754
20.0,25.700000000000003,2774
30.0,27.200000000000003,2804
17.0,27.0,2821
20.0,27.599999999999998,2841
25.0,27.7,2866
38.0,29.900000000000002,2904
21.0,30.000000000000004,2925
20.0,29.900000000000002,2945
12.0,26.700000000000003,2957
11.0,21.400000000000002,2968
15.0,20.900000000000002,2983
21.0,20.0,3004
11.0,19.400000000000002,3015
33.0,20.700000000000003,3048
20.0,20.2,3068
15.0,17.900000000000002,3083
19.0,17.7,3102
23.0,18.0,3125
33.0,20.1,3158
21.0,21.1,3179
26.0,22.200000000000003,3205
38.0,23.900000000000006,3243
13.0,24.100000000000005,3256
46.0,25.400000000000002,3302
15.0,24.900000000000002,3317
17.0,25.1,3334
9.0,24.1,3343
24.0,24.2,3367
51.0,26.0,3418
18.0,25.7,3436
10.0,24.1,3446
21.0,22.400000000000002,3467
19.0,23.000000000000004,3486
25.0,20.900000000000002,3511
20.0,21.4,3531
16.0,21.300000000000004,3547
19.0,22.3,3566
38.0,23.700000000000003,3604
19.0,20.5,3623
25.0,21.2,3648
10.0,21.2,3658
34.0,22.5,3692
68.0,27.400000000000002,3760
14.0,26.3,3774
14.0,25.699999999999996,3788
15.0,25.599999999999998,3803
15.0,25.2,3818
14.0,22.799999999999997,3832
59.0,26.799999999999997,3891
30.0,27.3,3921
15.0,27.8,3936
17.0,26.1,3953
33.0,22.6,3986
34.0,24.6,4020
15.0,24.7,4035
23.0,25.5,4058
13.0,25.3,4071
26.0,26.500000000000004,4097
52.0,25.8,4149
14.0,24.2,4163
13.0,24.0,4176
16.0,23.900000000000002,4192
17.0,22.3,4209
24.0,21.3,4233
12.0,21.0,4245
26.0,21.3,4271
25.0,22.5,4296
17.0,21.599999999999998,4313
14.0,17.799999999999997,4327
23.0,18.7,4350
28.0,20.2,4378
33.0,21.900000000000002,4411
13.0,21.500000000000004,4424
11.0,20.200000000000003,4435
97.0,28.700000000000003,4532
16.0,27.700000000000003,4548
22.0,27.400000000000002,4570
17.0,27.400000000000002,4587
27.0,28.7,4614
18.0,28.2,4632
23.0,27.7,4655
24.0,26.799999999999997,4679
25.0,28.0,4704
12.0,28.099999999999998,4716
63.0,24.700000000000003,4779
21.0,25.200000000000003,4800
23.0,25.3,4823
20.0,25.6,4843
11.0,24.000000000000004,4854
13.0,23.500000000000004,4867
11.0,22.300000000000004,4878
21.0,22.000000000000007,4899
28.0,22.300000000000004,4927
15.0,22.600000000000005,4942
15.0,17.8,4957
16.0,17.3,4973
20.0,17.0,4993
30.0,18.0,5023
13.0,18.200000000000003,5036
12.0,18.099999999999998,5048
15.0,18.5,5063
16.0,18.000000000000004,5079
24.0,17.599999999999998,5103
12.0,17.3,5115
29.0,18.7,5144
23.0,19.4,5167
16.0,19.0,5183
17.0,17.7,5200
28.0,19.200000000000003,5228
10.0,19.0,5238
26.0,20.1,5264
49.0,23.4,5313
35.0,24.5,5348
10.0,24.3,5358
13.0,22.7,5371
14.0,21.8,5385
25.0,22.7,5410
21.0,23.1,5431
88.0,29.100000000000005,5519
12.0,29.300000000000004,5531
38.0,30.500000000000004,5569
21.0,27.700000000000003,5590
29.0,27.1,5619
16.0,27.700000000000003,5635
37.0,30.1,5672
30.0,31.7,5702
19.0,31.099999999999998,5721
23.0,31.3,5744
24.0,24.9,5768
39.0,27.599999999999998,5807
17.0,25.499999999999996,5824
11.0,24.5,5835
68.0,28.400000000000002,5903
36.0,30.400000000000002,5939
20.0,28.700000000000003,5959
11.0,26.8,5970
49.0,29.8,6019
17.0,29.2,6036
40.0,30.8,6076
15.0,28.4,6091
14.0,28.099999999999998,6105
27.0,29.699999999999996,6132
27.0,25.599999999999998,6159
12.0,23.199999999999996,6171
13.0,22.5,6184
25.0,23.900000000000002,6209
13.0,20.299999999999997,6222
39.0,22.5,6261
12.0,19.7,6273
18.0,20.0,6291
19.0,20.5,6310
34.0,21.2,6344
21.0,20.6,6365
14.0,20.8,6379
21.0,21.6,6400
31.0,22.200000000000003,6431
52.0,26.1,6483
9.0,23.099999999999998,6492
16.0,23.5,6508
13.0,23.0,6521
28.0,23.900000000000002,6549
26.0,23.100000000000005,6575
27.0,23.700000000000003,6602
23.0,24.6,6625
33.0,25.800000000000004,6658
66.0,29.300000000000004,6724
16.0,25.700000000000003,6740
24.0,27.200000000000003,6764
14.0,27.0,6778
15.0,27.2,6793
116.0,36.0,6909
17.0,35.1,6926
59.0,38.3,6985
36.0,39.6,7021
24.0,38.7,7045
37.0,35.800000000000004,7082
10.0,35.2,7092
20.0,34.800000000000004,7112
13.0,34.699999999999996,7125
21.0,35.3,7146
14.0,25.1,7160
21.0,25.500000000000004,7181
19.0,21.5,7200
14.0,19.3,7214
19.0,18.799999999999997,7233
22.0,17.3,7255
14.0,17.7,7269
18.0,17.5,7287
11.0,17.3,7298
19.0,17.1,7317
14.0,17.1,7331
48.0,19.8,7379
29.0,20.8,7408
16.0,21.0,7424
14.0,20.5,7438
17.0,20.0,7455
36.0,22.2,7491
37.0,24.1,7528
46.0,27.6,7574
15.0,27.2,7589
13.0,27.1,7602
