Episode_Return,env_step
32.0,32
12.0,44
19.0,63
58.0,121
14.0,135
10.0,145
21.0,166
10.0,176
18.0,194
15.0,209
29.0,238
12.0,250
24.0,274
14.0,288
26.0,314
16.0,330
15.0,345
36.0,381
17.0,398
31.0,429
22.0,451
18.0,469
15.0,484
22.0,506
16.0,522
21.0,543
18.0,561
15.0,576
17.0,593
17.0,610
23.0,633
24.0,657
17.0,674
27.0,701
22.0,723
28.0,751
54.0,805
31.0,836
26.0,862
14.0,876
17.0,893
13.0,906
16.0,922
57.0,979
11.0,990
10.0,1000
25.0,1025
10.0,1035
41.0,1076
34.0,1110
14.0,1124
21.0,1145
10.0,1155
10.0,1165
61.0,1226
30.0,1256
20.0,1276
17.0,1293
39.0,1332
18.0,1350
31.0,1381
13.0,1394
20.0,1414
22.0,1436
16.0,1452
16.0,1468
11.0,1479
21.0,1500
45.0,1545
64.0,1609
12.0,1621
12.0,1633
17.0,1650
26.0,1676
23.0,1699
32.0,1731
16.0,1747
14.0,1761
15.0,1776
14.0,1790
26.0,1816
16.0,1832
68.0,1900
24.0,1924
21.0,1945
11.0,1956
11.0,1967
25.0,1992
19.0,2011
29.0,2040
10.0,2050
11.0,2061
37.0,2098
21.0,2119
16.0,2135
13.0,2148
29.0,2177
14.0,2191
12.0,2203
17.0,2220
17.0,2237
15.0,2252
10.0,2262
15.0,2277
12.0,2289
17.0,2306
26.0,2332
17.0,2349
37.0,2386
14.0,2400
10.0,2410
25.0,2435
12.0,2447
19.0,2466
18.0,2484
37.0,2521
89.0,2610
40.0,2650
21.0,2671
12.0,2683
9.0,2692
15.0,2707
45.0,2752
22.0,2774
14.0,2788
12.0,2800
20.0,2820
39.0,2859
14.0,2873
49.0,2922
14.0,2936
20.0,2956
10.0,2966
18.0,2984
32.0,3016
21.0,3037
22.0,3059
15.0,3074
13.0,3087
12.0,3099
18.0,3117
15.0,3132
11.0,3143
14.0,3157
14.0,3171
29.0,3200
12.0,3212
21.0,3233
16.0,3249
14.0,3263
25.0,3288
10.0,3298
22.0,3320
49.0,3369
15.0,3384
13.0,3397
16.0,3413
34.0,3447
62.0,3509
15.0,3524
14.0,3538
29.0,3567
24.0,3591
34.0,3625
27.0,3652
23.0,3675
17.0,3692
17.0,3709
10.0,3719
19.0,3738
27.0,3765
63.0,3828
64.0,3892
18.0,3910
37.0,3947
14.0,3961
11.0,3972
12.0,3984
12.0,3996
19.0,4015
48.0,4063
15.0,4078
21.0,4099
13.0,4112
12.0,4124
44.0,4168
18.0,4186
39.0,4225
27.0,4252
