Episode_Return,env_step
26.0,26
10.0,36
14.0,50
10.0,60
47.0,107
20.0,127
14.0,141
22.0,163
26.0,189
9.0,198
25.0,223
46.0,269
23.0,292
19.0,311
10.0,321
76.0,397
25.0,422
31.0,453
16.0,469
23.0,492
16.0,508
35.0,543
11.0,554
11.0,565
44.0,609
10.0,619
9.0,628
16.0,644
15.0,659
12.0,671
49.0,720
12.0,732
27.0,759
23.0,782
13.0,795
14.0,809
27.0,836
26.0,862
29.0,891
21.0,912
13.0,925
12.0,937
33.0,970
13.0,983
11.0,994
12.0,1006
32.0,1038
15.0,1053
23.0,1076
11.0,1087
28.0,1115
16.0,1131
14.0,1145
13.0,1158
21.0,1179
12.0,1191
22.0,1213
19.0,1232
17.0,1249
18.0,1267
17.0,1284
12.0,1296
40.0,1336
21.0,1357
21.0,1378
10.0,1388
27.0,1415
13.0,1428
25.0,1453
14.0,1467
17.0,1484
26.0,1510
21.0,1531
39.0,1570
59.0,1629
13.0,1642
18.0,1660
15.0,1675
19.0,1694
51.0,1745
20.0,1765
21.0,1786
34.0,1820
10.0,1830
21.0,1851
28.0,1879
10.0,1889
23.0,1912
18.0,1930
25.0,1955
17.0,1972
42.0,2014
18.0,2032
15.0,2047
9.0,2056
10.0,2066
24.0,2090
17.0,2107
14.0,2121
22.0,2143
86.0,2229
22.0,2251
19.0,2270
17.0,2287
26.0,2313
13.0,2326
26.0,2352
11.0,2363
9.0,2372
52.0,2424
29.0,2453
16.0,2469
38.0,2507
33.0,2540
15.0,2555
52.0,2607
15.0,2622
23.0,2645
21.0,2666
17.0,2683
73.0,2756
50.0,2806
11.0,2817
11.0,2828
47.0,2875
13.0,2888
26.0,2914
30.0,2944
15.0,2959
23.0,2982
17.0,2999
15.0,3014
27.0,3041
17.0,3058
18.0,3076
23.0,3099
12.0,3111
31.0,3142
22.0,3164
14.0,3178
15.0,3193
15.0,3208
12.0,3220
26.0,3246
9.0,3255
9.0,3264
18.0,3282
26.0,3308
18.0,3326
11.0,3337
13.0,3350
57.0,3407
27.0,3434
48.0,3482
16.0,3498
26.0,3524
70.0,3594
10.0,3604
10.0,3614
13.0,3627
17.0,3644
14.0,3658
35.0,3693
15.0,3708
19.0,3727
9.0,3736
17.0,3753
21.0,3774
11.0,3785
10.0,3795
18.0,3813
12.0,3825
14.0,3839
42.0,3881
60.0,3941
18.0,3959
14.0,3973
12.0,3985
30.0,4015
18.0,4033
15.0,4048
61.0,4109
11.0,4120
14.0,4134
21.0,4155
16.0,4171
11.0,4182
56.0,4238
17.0,4255
15.0,4270
14.0,4284
27.0,4311
9.0,4320
41.0,4361
10.0,4371
16.0,4387
16.0,4403
32.0,4435
11.0,4446
30.0,4476
49.0,4525
13.0,4538
14.0,4552
19.0,4571
42.0,4613
18.0,4631
17.0,4648
12.0,4660
17.0,4677
22.0,4699
17.0,4716
10.0,4726
28.0,4754
44.0,4798
9.0,4807
9.0,4816
25.0,4841
30.0,4871
16.0,4887
24.0,4911
22.0,4933
14.0,4947
44.0,4991
12.0,5003
32.0,5035
13.0,5048
13.0,5061
10.0,5071
14.0,5085
27.0,5112
22.0,5134
25.0,5159
22.0,5181
22.0,5203
38.0,5241
9.0,5250
30.0,5280
21.0,5301
36.0,5337
21.0,5358
11.0,5369
16.0,5385
13.0,5398
25.0,5423
35.0,5458
16.0,5474
25.0,5499
9.0,5508
12.0,5520
17.0,5537
33.0,5570
14.0,5584
15.0,5599
12.0,5611
14.0,5625
10.0,5635
16.0,5651
19.0,5670
9.0,5679
33.0,5712
13.0,5725
10.0,5735
11.0,5746
14.0,5760
11.0,5771
36.0,5807
17.0,5824
20.0,5844
18.0,5862
13.0,5875
17.0,5892
40.0,5932
42.0,5974
20.0,5994
25.0,6019
18.0,6037
25.0,6062
20.0,6082
9.0,6091
10.0,6101
28.0,6129
22.0,6151
26.0,6177
13.0,6190
16.0,6206
10.0,6216
15.0,6231
16.0,6247
21.0,6268
16.0,6284
16.0,6300
19.0,6319
34.0,6353
22.0,6375
39.0,6414
27.0,6441
17.0,6458
11.0,6469
14.0,6483
38.0,6521
13.0,6534
34.0,6568
12.0,6580
14.0,6594
13.0,6607
27.0,6634
13.0,6647
19.0,6666
29.0,6695
60.0,6755
53.0,6808
15.0,6823
19.0,6842
10.0,6852
19.0,6871
25.0,6896
28.0,6924
17.0,6941
61.0,7002
21.0,7023
12.0,7035
15.0,7050
9.0,7059
22.0,7081
20.0,7101
42.0,7143
20.0,7163
12.0,7175
16.0,7191
16.0,7207
12.0,7219
33.0,7252
20.0,7272
12.0,7284
12.0,7296
12.0,7308
23.0,7331
32.0,7363
15.0,7378
26.0,7404
16.0,7420
14.0,7434
47.0,7481
13.0,7494
18.0,7512
23.0,7535
19.0,7554
54.0,7608
14.0,7622
31.0,7653
22.0,7675
59.0,7734
38.0,7772
18.0,7790
10.0,7800
14.0,7814
30.0,7844
24.0,7868
10.0,7878
9.0,7887
20.0,7907
36.0,7943
11.0,7954
13.0,7967
24.0,7991
21.0,8012
32.0,8044
56.0,8100
16.0,8116
20.0,8136
19.0,8155
9.0,8164
54.0,8218
16.0,8234
32.0,8266
30.0,8296
13.0,8309
11.0,8320
14.0,8334
17.0,8351
9.0,8360
22.0,8382
17.0,8399
33.0,8432
39.0,8471
21.0,8492
41.0,8533
17.0,8550
44.0,8594
28.0,8622
59.0,8681
39.0,8720
18.0,8738
23.0,8761
17.0,8778
23.0,8801
19.0,8820
19.0,8839
17.0,8856
34.0,8890
14.0,8904
41.0,8945
37.0,8982
20.0,9002
9.0,9011
13.0,9024
19.0,9043
17.0,9060
15.0,9075
16.0,9091
14.0,9105
49.0,9154
18.0,9172
30.0,9202
8.0,9210
31.0,9241
30.0,9271
20.0,9291
31.0,9322
25.0,9347
29.0,9376
14.0,9390
10.0,9400
24.0,9424
25.0,9449
14.0,9463
12.0,9475
13.0,9488
15.0,9503
17.0,9520
17.0,9537
17.0,9554
14.0,9568
16.0,9584
16.0,9600
46.0,9646
25.0,9671
9.0,9680
13.0,9693
11.0,9704
14.0,9718
33.0,9751
26.0,9777
18.0,9795
15.0,9810
14.0,9824
10.0,9834
28.0,9862
17.0,9879
12.0,9891
25.0,9916
13.0,9929
14.0,9943
11.0,9954
19.0,9973
33.0,10006
13.0,10019
37.0,10056
20.0,10076
24.0,10100
11.0,10111
33.0,10144
20.0,10164
10.0,10174
54.0,10228
15.0,10243
14.0,10257
13.0,10270
24.0,10294
12.0,10306
28.0,10334
13.0,10347
22.0,10369
12.0,10381
31.0,10412
27.0,10439
39.0,10478
15.0,10493
13.0,10506
41.0,10547
27.0,10574
26.0,10600
14.0,10614
12.0,10626
28.0,10654
14.0,10668
20.0,10688
