Episode_Return,env_step
27.26872665534804,56.0
27.43849760799759,1057.7094188376755
39.23894648092783,2059.418837675351
27.522099143341897,3061.128256513026
18.477190205326472,4062.8376753507014
22.46504749524788,5064.547094188377
34.31016425620154,6066.256513026052
17.851357552958234,7067.965931863728
30.04642780693457,8069.675350701403
24.144100903854966,9071.384769539078
29.3746804190391,10073.094188376754
27.90104311564263,11074.80360721443
30.127732563190797,12076.513026052104
25.5688203008759,13078.22244488978
22.30314896459551,14079.931863727455
19.616328517716873,15081.64128256513
32.09604987753296,16083.350701402805
26.060086118762353,17085.06012024048
38.8236226898241,18086.769539078156
17.129827273594863,19088.47895791583
25.255532242780294,20090.188376753507
21.40336003342015,21091.897795591183
30.93753209788154,22093.60721442886
20.82664791949457,23095.31663326653
23.39231203174434,24097.026052104207
21.69777054108202,25098.735470941883
25.665188444282784,26100.44488977956
28.468397496748132,27102.154308617235
23.840468562234683,28103.86372745491
27.737512962433364,29105.573146292583
20.132492275136407,30107.28256513026
35.14005843027189,31108.991983967935
25.302360906022592,32110.70140280561
16.605332403938416,33112.41082164329
21.964216411156364,34114.12024048096
26.064105447557687,35115.82965931864
29.56395080994409,36117.53907815631
21.963397199856338,37119.24849699399
31.826533993089505,38120.95791583166
23.717621236786744,39122.667334669335
27.912833974457364,40124.376753507015
23.86483819313373,41126.08617234469
17.656247821135935,42127.79559118237
27.68678858216132,43129.50501002004
26.630992247653484,44131.21442885772
26.86581225467673,45132.92384769539
34.98620339364342,46134.63326653306
28.93698057178791,47136.34268537074
27.71788911155819,48138.052104208415
31.494896506031445,49139.761523046094
26.18876878580688,50141.47094188377
27.275972014480555,51143.180360721446
29.400698244974638,52144.88977955912
24.933000718571712,53146.59919839679
24.836353125832566,54148.30861723447
28.54253116334767,55150.01803607214
26.13470329306989,56151.72745490982
22.040928285141767,57153.436873747494
36.67963100360102,58155.14629258517
26.81765677222013,59156.855711422846
36.539961651355995,60158.56513026052
28.389863209913482,61160.2745490982
27.537952354195852,62161.98396793587
26.70456539618262,63163.69338677355
25.136745799180993,64165.40280561122
21.96065284415165,65167.112224448894
26.40851988556755,66168.82164328657
24.50956372751718,67170.53106212425
24.770849698818427,68172.24048096192
22.28824983299897,69173.9498997996
27.330322234893053,70175.65931863728
28.61481030949554,71177.36873747494
23.66695510206169,72179.07815631262
27.97645551973512,73180.7875751503
23.077935459890575,74182.49699398798
25.9157887052833,75184.20641282565
51.14817597913299,76185.91583166333
21.53286629876605,77187.625250501
30.378096821351555,78189.33466933867
37.38071300527999,79191.04408817635
23.82822797747262,80192.75350701403
21.019647857587547,81194.46292585171
20.751989604694458,82196.17234468937
