Episode_Return,Episode_Return_smooth,env_step
81.0,25.700000000000003,257
41.0,28.2,298
31.0,29.300000000000004,329
12.0,27.200000000000003,341
14.0,27.1,355
12.0,27.0,367
19.0,25.799999999999997,386
45.0,29.199999999999996,431
32.0,29.899999999999995,463
20.0,30.699999999999996,483
17.0,24.3,500
11.0,21.3,511
41.0,22.300000000000004,552
46.0,25.700000000000003,598
13.0,25.6,611
13.0,25.700000000000003,624
29.0,26.700000000000003,653
15.0,23.7,668
33.0,23.8,701
13.0,23.1,714
12.0,22.600000000000005,726
12.0,22.700000000000003,738
14.0,19.999999999999996,752
18.0,17.2,770
13.0,17.2,783
56.0,21.5,839
11.0,19.700000000000003,850
15.0,19.700000000000003,865
52.0,21.6,917
17.0,22.0,934
18.0,22.6,952
14.0,22.799999999999997,966
17.0,23.099999999999998,983
25.0,23.8,1008
9.0,23.4,1017
35.0,21.3,1052
14.0,21.599999999999998,1066
33.0,23.400000000000002,1099
13.0,19.500000000000004,1112
19.0,19.7,1131
20.0,19.900000000000002,1151
17.0,20.200000000000003,1168
41.0,22.600000000000005,1209
24.0,22.500000000000004,1233
30.0,24.6,1263
22.0,23.299999999999997,1285
15.0,23.4,1300
55.0,25.6,1355
10.0,25.3,1365
39.0,27.3,1404
18.0,27.1,1422
17.0,27.1,1439
16.0,24.6,1455
19.0,24.1,1474
97.0,30.8,1571
16.0,30.2,1587
11.0,29.8,1598
39.0,28.200000000000003,1637
12.0,28.400000000000002,1649
19.0,26.4,1668
24.0,26.999999999999996,1692
17.0,26.999999999999996,1709
26.0,27.999999999999996,1735
11.0,27.2,1746
24.0,19.900000000000002,1770
24.0,20.699999999999996,1794
33.0,22.9,1827
14.0,20.4,1841
11.0,20.3,1852
15.0,19.900000000000002,1867
22.0,19.700000000000003,1889
19.0,19.9,1908
33.0,20.6,1941
17.0,21.2,1958
70.0,25.8,2028
11.0,24.500000000000004,2039
19.0,23.1,2058
40.0,25.7,2098
15.0,26.1,2113
17.0,26.3,2130
22.0,26.299999999999997,2152
13.0,25.7,2165
14.0,23.8,2179
44.0,26.499999999999996,2223
64.0,25.9,2287
42.0,28.999999999999996,2329
17.0,28.799999999999997,2346
27.0,27.499999999999996,2373
10.0,26.999999999999996,2383
12.0,26.5,2395
22.0,26.499999999999996,2417
43.0,29.5,2460
19.0,30.0,2479
32.0,28.799999999999997,2511
14.0,23.799999999999994,2525
41.0,23.700000000000003,2566
12.0,23.2,2578
14.0,21.9,2592
13.0,22.2,2605
26.0,23.6,2631
22.0,23.6,2653
16.0,20.900000000000002,2669
22.0,21.200000000000003,2691
9.0,18.9,2700
42.0,21.7,2742
31.0,20.700000000000003,2773
11.0,20.600000000000005,2784
37.0,22.900000000000002,2821
10.0,22.6,2831
23.0,22.3,2854
50.0,25.1,2904
25.0,26.000000000000004,2929
10.0,24.8,2939
23.0,26.200000000000003,2962
36.0,25.600000000000005,2998
24.0,24.900000000000002,3022
21.0,25.900000000000002,3043
43.0,26.500000000000004,3086
31.0,28.600000000000005,3117
40.0,30.300000000000004,3157
20.0,27.3,3177
15.0,26.3,3192
15.0,26.8,3207
15.0,26.0,3222
15.0,23.900000000000002,3237
24.0,23.9,3261
19.0,23.7,3280
87.0,28.099999999999998,3367
27.0,27.7,3394
17.0,25.4,3411
14.0,24.799999999999997,3425
32.0,26.499999999999996,3457
14.0,26.399999999999995,3471
11.0,26.0,3482
15.0,26.0,3497
17.0,25.299999999999997,3514
16.0,25.0,3530
12.0,17.5,3542
12.0,15.999999999999998,3554
24.0,16.7,3578
14.0,16.7,3592
22.0,15.7,3614
11.0,15.4,3625
47.0,19.0,3672
12.0,18.7,3684
24.0,19.4,3708
16.0,19.400000000000002,3724
36.0,21.800000000000004,3760
15.0,22.1,3775
19.0,21.599999999999998,3794
24.0,22.599999999999998,3818
18.0,22.2,3836
16.0,22.7,3852
17.0,19.700000000000003,3869
33.0,21.800000000000004,3902
10.0,20.400000000000002,3912
25.0,21.3,3937
17.0,19.4,3954
24.0,20.3,3978
11.0,19.5,3989
20.0,19.1,4009
21.0,19.400000000000002,4030
19.0,19.7,4049
27.0,20.7,4076
29.0,20.3,4105
10.0,20.3,4115
12.0,19.0,4127
18.0,19.1,4145
26.0,19.3,4171
16.0,19.800000000000004,4187
22.0,20.0,4209
15.0,19.400000000000002,4224
9.0,18.4,4233
47.0,20.4,4280
12.0,18.7,4292
28.0,20.5,4320
16.0,20.900000000000002,4336
16.0,20.700000000000003,4352
21.0,20.200000000000006,4373
13.0,19.900000000000002,4386
21.0,19.800000000000004,4407
16.0,19.900000000000002,4423
19.0,20.900000000000002,4442
23.0,18.5,4465
21.0,19.400000000000002,4486
13.0,17.900000000000002,4499
39.0,20.2,4538
38.0,22.400000000000002,4576
14.0,21.7,4590
11.0,21.5,4601
16.0,21.000000000000004,4617
34.0,22.8,4651
22.0,23.099999999999998,4673
14.0,22.2,4687
22.0,22.299999999999997,4709
57.0,26.699999999999996,4766
20.0,24.8,4786
10.0,22.0,4796
24.0,23.0,4820
21.0,24.0,4841
13.0,23.700000000000003,4854
11.0,21.400000000000002,4865
22.0,21.400000000000002,4887
32.0,23.2,4919
11.0,22.1,4930
17.0,18.1,4947
16.0,17.700000000000003,4963
50.0,21.7,5013
32.0,22.5,5045
11.0,21.5,5056
22.0,22.4,5078
54.0,26.7,5132
18.0,26.3,5150
22.0,25.3,5172
13.0,25.5,5185
12.0,25.0,5197
24.0,25.799999999999997,5221
25.0,23.299999999999997,5246
12.0,21.3,5258
10.0,21.2,5268
10.0,20.0,5278
13.0,15.9,5291
22.0,16.3,5313
11.0,15.2,5324
11.0,15.0,5335
12.0,15.0,5347
16.0,14.199999999999998,5363
23.0,14.0,5386
31.0,15.899999999999999,5417
26.0,17.5,5443
23.0,18.8,5466
10.0,18.5,5476
19.0,18.2,5495
22.0,19.3,5517
15.0,19.7,5532
24.0,20.900000000000002,5556
10.0,20.3,5566
13.0,19.3,5579
23.0,18.5,5602
25.0,18.400000000000002,5627
13.0,17.400000000000002,5640
34.0,19.8,5674
25.0,20.400000000000002,5699
20.0,20.200000000000003,5719
16.0,20.300000000000004,5735
24.0,20.3,5759
24.0,21.7,5783
13.0,21.7,5796
11.0,20.500000000000004,5807
19.0,19.900000000000002,5826
49.0,23.5,5875
12.0,21.3,5887
20.0,20.8,5907
18.0,20.6,5925
29.0,21.9,5954
23.0,21.8,5977
15.0,20.9,5992
17.0,21.3,6009
24.0,22.599999999999998,6033
36.0,24.300000000000004,6069
12.0,20.6,6081
26.0,22.0,6107
18.0,21.8,6125
24.0,22.4,6149
20.0,21.499999999999996,6169
48.0,24.0,6217
25.0,25.000000000000004,6242
12.0,24.500000000000004,6254
19.0,24.0,6273
13.0,21.7,6286
26.0,23.1,6312
14.0,21.9,6326
16.0,21.700000000000003,6342
31.0,22.400000000000002,6373
40.0,24.400000000000002,6413
13.0,20.900000000000002,6426
10.0,19.400000000000002,6436
16.0,19.8,6452
30.0,20.900000000000002,6482
