Episode_Return,env_step
26.0,26
10.0,36
14.0,50
10.0,60
47.0,107
20.0,127
14.0,141
22.0,163
26.0,189
9.0,198
25.0,223
46.0,269
23.0,292
19.0,311
10.0,321
76.0,397
25.0,422
31.0,453
16.0,469
23.0,492
16.0,508
35.0,543
11.0,554
11.0,565
44.0,609
10.0,619
11.0,630
24.0,654
21.0,675
38.0,713
17.0,730
12.0,742
13.0,755
13.0,768
15.0,783
19.0,802
22.0,824
23.0,847
28.0,875
25.0,900
10.0,910
18.0,928
15.0,943
26.0,969
11.0,980
13.0,993
14.0,1007
19.0,1026
39.0,1065
18.0,1083
15.0,1098
33.0,1131
14.0,1145
13.0,1158
21.0,1179
12.0,1191
22.0,1213
19.0,1232
23.0,1255
26.0,1281
18.0,1299
56.0,1355
13.0,1368
23.0,1391
24.0,1415
17.0,1432
18.0,1450
11.0,1461
22.0,1483
17.0,1500
47.0,1547
16.0,1563
17.0,1580
21.0,1601
17.0,1618
25.0,1643
27.0,1670
13.0,1683
19.0,1702
24.0,1726
13.0,1739
29.0,1768
25.0,1793
21.0,1814
9.0,1823
27.0,1850
23.0,1873
13.0,1886
16.0,1902
19.0,1921
31.0,1952
13.0,1965
15.0,1980
10.0,1990
26.0,2016
13.0,2029
14.0,2043
20.0,2063
24.0,2087
12.0,2099
22.0,2121
18.0,2139
19.0,2158
12.0,2170
18.0,2188
13.0,2201
18.0,2219
27.0,2246
24.0,2270
18.0,2288
37.0,2325
20.0,2345
11.0,2356
14.0,2370
19.0,2389
14.0,2403
30.0,2433
43.0,2476
19.0,2495
17.0,2512
44.0,2556
28.0,2584
16.0,2600
35.0,2635
38.0,2673
10.0,2683
20.0,2703
17.0,2720
26.0,2746
12.0,2758
31.0,2789
35.0,2824
30.0,2854
17.0,2871
19.0,2890
16.0,2906
14.0,2920
20.0,2940
12.0,2952
14.0,2966
10.0,2976
14.0,2990
18.0,3008
35.0,3043
14.0,3057
15.0,3072
13.0,3085
31.0,3116
18.0,3134
34.0,3168
22.0,3190
11.0,3201
23.0,3224
16.0,3240
62.0,3302
12.0,3314
12.0,3326
14.0,3340
10.0,3350
33.0,3383
29.0,3412
18.0,3430
20.0,3450
21.0,3471
22.0,3493
12.0,3505
35.0,3540
15.0,3555
16.0,3571
24.0,3595
11.0,3606
11.0,3617
16.0,3633
15.0,3648
16.0,3664
16.0,3680
20.0,3700
12.0,3712
13.0,3725
12.0,3737
12.0,3749
55.0,3804
13.0,3817
15.0,3832
26.0,3858
17.0,3875
13.0,3888
18.0,3906
23.0,3929
20.0,3949
23.0,3972
26.0,3998
32.0,4030
19.0,4049
25.0,4074
19.0,4093
17.0,4110
9.0,4119
41.0,4160
44.0,4204
23.0,4227
17.0,4244
14.0,4258
14.0,4272
18.0,4290
12.0,4302
17.0,4319
19.0,4338
16.0,4354
15.0,4369
13.0,4382
20.0,4402
18.0,4420
26.0,4446
24.0,4470
29.0,4499
26.0,4525
11.0,4536
23.0,4559
14.0,4573
28.0,4601
39.0,4640
38.0,4678
44.0,4722
32.0,4754
26.0,4780
22.0,4802
16.0,4818
26.0,4844
17.0,4861
23.0,4884
14.0,4898
31.0,4929
16.0,4945
26.0,4971
11.0,4982
18.0,5000
30.0,5030
15.0,5045
16.0,5061
11.0,5072
13.0,5085
20.0,5105
19.0,5124
43.0,5167
29.0,5196
26.0,5222
14.0,5236
15.0,5251
16.0,5267
16.0,5283
14.0,5297
17.0,5314
23.0,5337
45.0,5382
27.0,5409
19.0,5428
74.0,5502
21.0,5523
11.0,5534
79.0,5613
13.0,5626
9.0,5635
17.0,5652
31.0,5683
39.0,5722
15.0,5737
12.0,5749
9.0,5758
12.0,5770
34.0,5804
13.0,5817
14.0,5831
11.0,5842
36.0,5878
29.0,5907
38.0,5945
19.0,5964
54.0,6018
27.0,6045
15.0,6060
15.0,6075
15.0,6090
15.0,6105
19.0,6124
66.0,6190
18.0,6208
11.0,6219
27.0,6246
26.0,6272
13.0,6285
16.0,6301
31.0,6332
16.0,6348
11.0,6359
19.0,6378
20.0,6398
14.0,6412
30.0,6442
20.0,6462
14.0,6476
19.0,6495
10.0,6505
29.0,6534
27.0,6561
15.0,6576
12.0,6588
13.0,6601
10.0,6611
47.0,6658
30.0,6688
51.0,6739
52.0,6791
18.0,6809
28.0,6837
35.0,6872
24.0,6896
28.0,6924
20.0,6944
16.0,6960
15.0,6975
27.0,7002
18.0,7020
22.0,7042
15.0,7057
14.0,7071
41.0,7112
37.0,7149
27.0,7176
69.0,7245
59.0,7304
10.0,7314
30.0,7344
14.0,7358
23.0,7381
18.0,7399
14.0,7413
13.0,7426
21.0,7447
15.0,7462
20.0,7482
15.0,7497
28.0,7525
23.0,7548
26.0,7574
11.0,7585
30.0,7615
21.0,7636
13.0,7649
9.0,7658
24.0,7682
15.0,7697
22.0,7719
16.0,7735
28.0,7763
16.0,7779
26.0,7805
16.0,7821
9.0,7830
48.0,7878
9.0,7887
22.0,7909
17.0,7926
30.0,7956
20.0,7976
17.0,7993
15.0,8008
10.0,8018
26.0,8044
17.0,8061
50.0,8111
13.0,8124
12.0,8136
18.0,8154
11.0,8165
15.0,8180
9.0,8189
27.0,8216
43.0,8259
14.0,8273
22.0,8295
19.0,8314
12.0,8326
20.0,8346
15.0,8361
12.0,8373
19.0,8392
14.0,8406
39.0,8445
16.0,8461
21.0,8482
15.0,8497
10.0,8507
26.0,8533
15.0,8548
22.0,8570
24.0,8594
37.0,8631
37.0,8668
25.0,8693
14.0,8707
24.0,8731
55.0,8786
23.0,8809
29.0,8838
17.0,8855
49.0,8904
68.0,8972
11.0,8983
26.0,9009
20.0,9029
13.0,9042
11.0,9053
10.0,9063
27.0,9090
15.0,9105
19.0,9124
37.0,9161
34.0,9195
21.0,9216
26.0,9242
15.0,9257
47.0,9304
14.0,9318
52.0,9370
14.0,9384
23.0,9407
54.0,9461
17.0,9478
15.0,9493
41.0,9534
13.0,9547
26.0,9573
9.0,9582
13.0,9595
28.0,9623
11.0,9634
10.0,9644
26.0,9670
12.0,9682
30.0,9712
20.0,9732
18.0,9750
12.0,9762
48.0,9810
14.0,9824
10.0,9834
28.0,9862
17.0,9879
12.0,9891
25.0,9916
13.0,9929
14.0,9943
11.0,9954
19.0,9973
33.0,10006
13.0,10019
37.0,10056
20.0,10076
24.0,10100
11.0,10111
33.0,10144
22.0,10166
19.0,10185
18.0,10203
20.0,10223
22.0,10245
11.0,10256
20.0,10276
45.0,10321
23.0,10344
17.0,10361
27.0,10388
15.0,10403
18.0,10421
16.0,10437
83.0,10520
38.0,10558
30.0,10588
18.0,10606
10.0,10616
20.0,10636
11.0,10647
36.0,10683
30.0,10713
13.0,10726
16.0,10742
