Episode_Return,Episode_Return_smooth,env_step
27.0,28.5,285
12.0,27.900000000000002,297
50.0,29.999999999999996,347
15.0,27.9,362
51.0,30.500000000000004,413
32.0,32.800000000000004,445
25.0,30.4,470
27.0,30.6,497
48.0,33.1,545
16.0,30.3,561
19.0,29.5,580
31.0,31.400000000000002,611
17.0,28.1,628
17.0,28.3,645
29.0,26.099999999999998,674
10.0,23.9,684
20.0,23.4,704
21.0,22.8,725
41.0,22.1,766
24.0,22.900000000000002,790
11.0,22.1,801
14.0,20.4,815
24.0,21.099999999999998,839
13.0,20.7,852
23.0,20.1,875
15.0,20.6,890
27.0,21.3,917
11.0,20.300000000000004,928
18.0,18.000000000000004,946
26.0,18.2,972
24.0,19.5,996
11.0,19.200000000000003,1007
17.0,18.5,1024
12.0,18.4,1036
41.0,20.2,1077
27.0,21.4,1104
44.0,23.099999999999998,1148
14.0,23.399999999999995,1162
17.0,23.299999999999997,1179
20.0,22.699999999999996,1199
13.0,21.599999999999998,1212
69.0,27.400000000000006,1281
12.0,26.900000000000002,1293
14.0,27.1,1307
18.0,24.8,1325
17.0,23.8,1342
17.0,21.099999999999998,1359
23.0,22.0,1382
14.0,21.7,1396
18.0,21.5,1414
11.0,21.3,1425
20.0,16.400000000000002,1445
32.0,18.400000000000002,1477
20.0,19.0,1497
15.0,18.7,1512
17.0,18.7,1529
14.0,18.4,1543
13.0,17.4,1556
16.0,17.6,1572
15.0,17.3,1587
10.0,17.200000000000003,1597
48.0,20.0,1645
10.0,17.8,1655
20.0,17.8,1675
21.0,18.400000000000002,1696
26.0,19.300000000000004,1722
30.0,20.900000000000002,1752
17.0,21.3,1769
17.0,21.4,1786
26.0,22.5,1812
20.0,23.5,1832
13.0,20.0,1845
20.0,21.0,1865
10.0,20.0,1875
70.0,24.900000000000002,1945
11.0,23.400000000000002,1956
20.0,22.400000000000006,1976
26.0,23.300000000000004,2002
17.0,23.3,2019
29.0,23.6,2048
11.0,22.7,2059
28.0,24.2,2087
16.0,23.8,2103
36.0,26.400000000000002,2139
28.0,22.200000000000003,2167
17.0,22.8,2184
19.0,22.7,2203
22.0,22.299999999999997,2225
64.0,27.0,2289
25.0,26.6,2314
16.0,27.1,2330
27.0,27.0,2357
9.0,26.3,2366
21.0,24.8,2387
30.0,25.0,2417
20.0,25.3,2437
15.0,24.900000000000002,2452
11.0,23.8,2463
18.0,19.200000000000003,2481
18.0,18.5,2499
30.0,19.900000000000002,2529
53.0,22.500000000000004,2582
29.0,24.500000000000004,2611
24.0,24.799999999999997,2635
14.0,23.199999999999996,2649
24.0,23.599999999999998,2673
20.0,24.099999999999998,2693
54.0,28.399999999999995,2747
10.0,27.599999999999998,2757
29.0,28.7,2786
19.0,27.599999999999998,2805
36.0,25.9,2841
15.0,24.5,2856
15.0,23.6,2871
29.0,25.1,2900
15.0,24.2,2915
53.0,27.5,2968
16.0,23.700000000000003,2984
10.0,23.700000000000003,2994
20.0,22.8,3014
36.0,24.500000000000004,3050
33.0,24.200000000000003,3083
28.0,25.500000000000004,3111
25.0,26.500000000000004,3136
28.0,26.400000000000002,3164
10.0,25.900000000000002,3174
20.0,22.600000000000005,3194
12.0,22.2,3206
40.0,25.2,3246
20.0,25.200000000000003,3266
10.0,22.6,3276
16.0,20.900000000000002,3292
28.0,20.900000000000002,3320
9.0,19.3,3329
61.0,22.6,3390
44.0,26.0,3434
14.0,25.4,3448
26.0,26.8,3474
14.0,24.199999999999996,3488
38.0,26.0,3526
20.0,27.0,3546
27.0,28.1,3573
18.0,27.1,3591
21.0,28.3,3612
11.0,23.300000000000004,3623
35.0,22.400000000000002,3658
12.0,22.200000000000003,3670
19.0,21.5,3689
12.0,21.299999999999997,3701
27.0,20.199999999999996,3728
29.0,21.099999999999998,3757
23.0,20.7,3780
39.0,22.799999999999997,3819
13.0,22.0,3832
23.0,23.200000000000003,3855
24.0,22.1,3879
16.0,22.5,3895
13.0,21.900000000000002,3908
10.0,21.700000000000003,3918
14.0,20.400000000000002,3932
20.0,19.5,3952
74.0,24.600000000000005,4026
10.0,21.700000000000003,4036
24.0,22.8,4060
24.0,22.9,4084
21.0,22.6,4105
12.0,22.2,4117
15.0,22.400000000000002,4132
15.0,22.900000000000002,4147
25.0,24.0,4172
13.0,23.3,4185
19.0,17.8,4204
38.0,20.6,4242
19.0,20.1,4261
18.0,19.500000000000004,4279
25.0,19.900000000000002,4304
14.0,20.099999999999998,4318
25.0,21.1,4343
10.0,20.6,4353
16.0,19.700000000000003,4369
35.0,21.900000000000002,4404
20.0,22.0,4424
16.0,19.800000000000004,4440
41.0,22.000000000000004,4481
14.0,21.6,4495
24.0,21.499999999999996,4519
25.0,22.599999999999998,4544
31.0,23.200000000000003,4575
44.0,26.6,4619
15.0,26.5,4634
62.0,29.2,4696
17.0,28.9,4713
22.0,29.5,4735
20.0,27.4,4755
15.0,27.5,4770
12.0,26.299999999999997,4782
14.0,25.2,4796
15.0,23.599999999999998,4811
