Episode_Return,Episode_Return_smooth,env_step
13.0,24.300000000000004,243
17.0,23.900000000000002,260
19.0,20.4,279
14.0,20.2,293
9.0,16.5,302
38.0,18.900000000000002,340
18.0,17.8,358
44.0,21.1,402
18.0,20.8,420
10.0,20.000000000000004,430
25.0,21.200000000000003,455
29.0,22.4,484
27.0,23.2,511
16.0,23.400000000000002,527
19.0,24.4,546
14.0,22.0,560
17.0,21.9,577
11.0,18.6,588
12.0,18.0,600
16.0,18.6,616
37.0,19.8,653
30.0,19.9,683
14.0,18.6,697
14.0,18.4,711
16.0,18.1,727
12.0,17.900000000000002,739
22.0,18.400000000000002,761
12.0,18.5,773
24.0,19.7,797
24.0,20.499999999999996,821
12.0,17.999999999999996,833
24.0,17.4,857
16.0,17.6,873
39.0,20.099999999999998,912
28.0,21.3,940
24.0,22.5,964
13.0,21.6,977
29.0,23.299999999999997,1006
16.0,22.500000000000004,1022
44.0,24.500000000000004,1066
15.0,24.8,1081
16.0,24.000000000000004,1097
20.0,24.400000000000002,1117
17.0,22.200000000000003,1134
16.0,21.000000000000004,1150
18.0,20.400000000000002,1168
14.0,20.5,1182
16.0,19.2,1198
12.0,18.8,1210
23.0,16.7,1233
30.0,18.200000000000003,1263
21.0,18.700000000000003,1284
19.0,18.6,1303
16.0,18.5,1319
13.0,18.200000000000003,1332
13.0,17.7,1345
13.0,17.6,1358
18.0,17.800000000000004,1376
15.0,18.1,1391
18.0,17.600000000000005,1409
22.0,16.8,1431
20.0,16.7,1451
15.0,16.3,1466
22.0,16.9,1488
18.0,17.4,1506
18.0,17.9,1524
13.0,17.900000000000002,1537
22.0,18.3,1559
12.0,18.0,1571
18.0,18.000000000000004,1589
15.0,17.3,1604
30.0,18.3,1634
14.0,18.2,1648
11.0,17.1,1659
47.0,20.0,1706
27.0,20.9,1733
26.0,22.200000000000003,1759
34.0,23.400000000000002,1793
16.0,23.800000000000004,1809
49.0,26.9,1858
11.0,26.5,1869
27.0,26.2,1896
17.0,26.5,1913
18.0,27.2,1931
11.0,23.6,1942
18.0,22.700000000000003,1960
25.0,22.6,1985
13.0,20.5,1998
9.0,19.8,2007
11.0,16.000000000000004,2018
14.0,16.3,2032
13.0,14.900000000000002,2045
29.0,16.1,2074
9.0,15.200000000000003,2083
23.0,16.400000000000002,2106
15.0,16.1,2121
10.0,14.600000000000001,2131
8.0,14.100000000000001,2139
18.0,15.000000000000002,2157
16.0,15.500000000000002,2173
20.0,16.1,2193
25.0,17.300000000000004,2218
12.0,15.6,2230
12.0,15.899999999999999,2242
44.0,17.999999999999996,2286
25.0,19.0,2311
38.0,21.8,2349
15.0,22.5,2364
19.0,22.599999999999998,2383
10.0,22.0,2393
17.0,21.7,2410
16.0,20.8,2426
48.0,24.400000000000006,2474
19.0,25.1,2493
11.0,21.799999999999997,2504
16.0,20.900000000000002,2520
16.0,18.700000000000003,2536
29.0,20.1,2565
26.0,20.8,2591
24.0,22.2,2615
21.0,22.6,2636
13.0,22.3,2649
16.0,19.1,2665
13.0,18.500000000000004,2678
13.0,18.700000000000003,2691
12.0,18.3,2703
12.0,17.900000000000002,2715
15.0,16.5,2730
49.0,18.8,2779
13.0,17.7,2792
29.0,18.5,2821
15.0,18.700000000000003,2836
23.0,19.400000000000002,2859
25.0,20.6,2884
35.0,22.8,2919
16.0,23.200000000000003,2935
19.0,23.900000000000002,2954
18.0,24.200000000000003,2972
15.0,20.8,2987
34.0,22.9,3021
18.0,21.8,3039
22.0,22.5,3061
18.0,22.0,3079
9.0,20.400000000000002,3088
23.0,19.2,3111
26.0,20.200000000000003,3137
56.0,23.900000000000002,3193
18.0,23.900000000000006,3211
33.0,25.700000000000003,3244
37.0,26.0,3281
19.0,26.099999999999998,3300
21.0,26.0,3321
12.0,25.4,3333
30.0,27.5,3363
